FLaSHLogNumber,Project,Date,Station,Species,SerialNumber,PreyType,PreyLengthSpecies,PreyLength,Estimate,PreyWeight
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.1,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.1,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.1,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.1,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.1,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.1,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.1,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.2,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.2,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.2,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.2,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.2,G,
258,FMWT,12/12/2011 0:00,703,delta smelt,3426,Corophium,,1.3,G,
259,FMWT,12/12/2011 0:00,705,delta smelt,3370,Corophium,,2.3,,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.1,G,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.2,G,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.1,,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.1,,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.1,,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.1,,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.1,,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.2,,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.2,,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.2,,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.2,,
260,FMWT,12/12/2011 0:00,704,delta smelt,3397,Corophium,juvenile Corophium,1.3,,
261,FMWT,12/12/2011 0:00,705,delta smelt,3382,Hyperacanthomysis longirostris,,3.3,ED,
261,FMWT,12/12/2011 0:00,705,delta smelt,3382,Corophium,,1.2,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,0.9,G,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1,G,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1.1,G,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1.2,G,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1.1,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1.1,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1.1,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1.1,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1.1,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1.2,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1.2,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1.2,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,1.3,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,0.9,,
248,FMWT,12/12/2011 0:00,704,delta smelt,3402,Corophium,,0.9,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Hyperacanthomysis longirostris,,2.1,ED,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Hyperacanthomysis longirostris,,2.1,ED,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,G,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.1,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,juvenile Corophium,1.2,,
262,FMWT,12/12/2011 0:00,703,delta smelt,3421,Corophium,,2.1,,
263,FMWT,12/12/2011 0:00,705,delta smelt,3364,Corophium,,1.2,,
263,FMWT,12/12/2011 0:00,705,delta smelt,3364,Corophium,,1.1,,
263,FMWT,12/12/2011 0:00,705,delta smelt,3364,Unid Mysids,,4.1,ED,
265,FMWT,12/12/2011 0:00,705,delta smelt,3368,Unid Mysids,,1.5,,
265,FMWT,12/12/2011 0:00,705,delta smelt,3368,Corophium,,1,,
265,FMWT,12/12/2011 0:00,705,delta smelt,3368,Corophium,,1,,
265,FMWT,12/12/2011 0:00,705,delta smelt,3368,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Unid Mysids,,2.1,G,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Unid Mysids,,2.1,G,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Unid Mysids,,2.1,G,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Unid Mysids,,2.1,G,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Hyperacanthomysis longirostris,,2.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Hyperacanthomysis longirostris,,2.1,G,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.3,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.5,,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.1,G,
266,FMWT,12/12/2011 0:00,703,delta smelt,3424,Corophium,,1.2,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Unid Mysids,,2.03,M,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1,G,
267,FMWT,12/12/2011 0:00,703,delta smelt,3418,Corophium,,1.2,,
269,FMWT,12/12/2011 0:00,705,delta smelt,3384,Corophium,,1.1,,
269,FMWT,12/12/2011 0:00,705,delta smelt,3384,Corophium,,1.2,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1,G,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1,G,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1.1,G,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1.1,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1.1,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1.1,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1.1,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1.2,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1.2,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1.2,,
270,FMWT,12/12/2011 0:00,704,delta smelt,3399,Corophium,,1.2,,
271,FMWT,12/9/2011 0:00,517,delta smelt,3235,Corophium,C. alienense,5,,
271,FMWT,12/9/2011 0:00,517,delta smelt,3235,Corophium,,4.2,ED,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.1,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.1,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.1,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.1,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.1,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.1,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.1,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.2,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.2,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.2,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.3,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.3,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.3,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.4,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Corophium,,1.1,G,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Hyperacanthomysis longirostris,,2.3,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Hyperacanthomysis longirostris,,2.3,,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Hyperacanthomysis longirostris,,2.3,G,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Hyperacanthomysis longirostris,,2.3,G,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Hyperacanthomysis longirostris,,2.3,G,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Hyperacanthomysis longirostris,,2.3,G,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Hyperacanthomysis longirostris,,2.3,G,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Unid Mysids,,2.3,G,
272,FMWT,12/9/2011 0:00,519,delta smelt,3252,Unid Mysids,,2.3,G,
273,FMWT,12/9/2011 0:00,518,delta smelt,3240,Corophium,,2.2,,
273,FMWT,12/9/2011 0:00,518,delta smelt,3240,Corophium,,1.6,,
274,FMWT,12/9/2011 0:00,517,delta smelt,3237,Corophium,,1.2,,
275,FMWT,12/9/2011 0:00,518,delta smelt,3241,Corophium,,1,,
275,FMWT,12/9/2011 0:00,518,delta smelt,3241,Corophium,,1,,
275,FMWT,12/9/2011 0:00,518,delta smelt,3241,Corophium,,1,,
275,FMWT,12/9/2011 0:00,518,delta smelt,3241,Corophium,,1,,
275,FMWT,12/9/2011 0:00,518,delta smelt,3241,Corophium,,1,,
275,FMWT,12/9/2011 0:00,518,delta smelt,3241,Corophium,,1,,
275,FMWT,12/9/2011 0:00,518,delta smelt,3241,Corophium,,1,,
275,FMWT,12/9/2011 0:00,518,delta smelt,3241,Corophium,,1,G,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Hyperacanthomysis longirostris,,2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Hyperacanthomysis longirostris,,2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Hyperacanthomysis longirostris,,2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Hyperacanthomysis longirostris,,2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Hyperacanthomysis longirostris,,2,G,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Hyperacanthomysis longirostris,,2,G,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Hyperacanthomysis longirostris,,2,G,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Hyperacanthomysis longirostris,,2,G,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Unid Mysids,,2,G,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Corophium,,1.2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Corophium,,1.2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Corophium,,1.2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Corophium,,1.2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Corophium,,1.2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Corophium,,1.2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Corophium,,1.2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Corophium,,1.2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Corophium,,1.2,,
276,FMWT,12/9/2011 0:00,519,delta smelt,3248,Corophium,,1.2,G,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Corophium,,1,,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Corophium,,1,,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Corophium,,1,,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Corophium,,1,,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Corophium,,1,,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Corophium,,1,,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Corophium,,1,,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Corophium,,1.1,,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Corophium,,1.1,,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Corophium,A. spinicorne,1,G,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Hyperacanthomysis longirostris,,1.5,,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Hyperacanthomysis longirostris,,2.1,ED,
277,FMWT,12/9/2011 0:00,519,delta smelt,3250,Unid Mysids,,2.1,ED,
278,FMWT,12/9/2011 0:00,517,delta smelt,3236,Corophium,juvenile Corophium,1.1,,
278,FMWT,12/9/2011 0:00,517,delta smelt,3236,Corophium,juvenile Corophium,1.1,,
278,FMWT,12/9/2011 0:00,517,delta smelt,3236,Corophium,A. spinicorne,3,,
278,FMWT,12/9/2011 0:00,517,delta smelt,3236,Corophium,A. spinicorne,3.5,,
278,FMWT,12/9/2011 0:00,517,delta smelt,3236,Corophium,A. spinicorne,3.7,,
278,FMWT,12/9/2011 0:00,517,delta smelt,3236,Corophium,A. spinicorne,3.8,,
279,FMWT,12/9/2011 0:00,509,delta smelt,3271,Corophium,,1.1,,
279,FMWT,12/9/2011 0:00,509,delta smelt,3271,Corophium,,1.1,,
279,FMWT,12/9/2011 0:00,509,delta smelt,3271,Corophium,,1.2,G,
279,FMWT,12/9/2011 0:00,509,delta smelt,3271,Corophium,,1.1,G,
279,FMWT,12/9/2011 0:00,509,delta smelt,3271,Corophium,,1.1,G,
279,FMWT,12/9/2011 0:00,509,delta smelt,3271,Corophium,,1.2,G,
279,FMWT,12/9/2011 0:00,509,delta smelt,3271,Corophium,,1.1,G,
279,FMWT,12/9/2011 0:00,509,delta smelt,3271,Corophium,,1.1,G,
280,FMWT,12/12/2011 0:00,705,delta smelt,3369,Corophium,,1.8,,
280,FMWT,12/12/2011 0:00,705,delta smelt,3369,Corophium,,1.1,,
281,FMWT,12/12/2011 0:00,705,delta smelt,3371,Corophium,,1,,
281,FMWT,12/12/2011 0:00,705,delta smelt,3371,Corophium,,1.1,,
281,FMWT,12/12/2011 0:00,705,delta smelt,3371,Corophium,,1.1,,
281,FMWT,12/12/2011 0:00,705,delta smelt,3371,Corophium,,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.2,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.2,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.2,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.2,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
283,FMWT,12/12/2011 0:00,703,delta smelt,3423,Corophium,juvenile Corophium,1.1,,
